order_id,customer_id,order_date,product_category,cost_price,selling_price,quantity,customer_city,total_cost,total_revenue,profit,profit_margin_pct
ORD014370,CUST01890,2025-09-10,Sports,2713.1,3722.82,1,Bengaluru,2713.1,3722.82,1009.72,27.12
ORD001878,CUST00250,2025-09-10,Groceries,777.24,847.42,1,Delhi,777.24,847.42,70.18,8.28
ORD000239,CUST00035,2025-09-10,Home & Kitchen,266.89,356.48,1,Pune,266.89,356.48,89.59,25.13
ORD000994,CUST00128,2025-09-10,Groceries,146.82,165.08,2,Mumbai,293.64,330.16,36.52,11.06
ORD008456,CUST01103,2025-09-10,Groceries,615.33,662.76,2,Jaipur,1230.66,1325.52,94.86,7.16
ORD003715,CUST00472,2025-09-10,Sports,3498.39,4533.32,1,Lucknow,3498.39,4533.32,1034.93,22.83
ORD002660,CUST00352,2025-09-10,Apparel,914.82,1365.34,1,Jaipur,914.82,1365.34,450.52,33.0
ORD008706,CUST01131,2025-09-10,Home & Kitchen,1123.61,1448.27,3,Ahmedabad,3370.83,4344.81,973.98,22.42
ORD012961,CUST01687,2025-09-10,Groceries,90.73,105.12,1,Jaipur,90.73,105.12,14.39,13.69
ORD004329,CUST00533,2025-09-10,Home & Kitchen,1025.72,1494.21,1,Mumbai,1025.72,1494.21,468.49,31.35
ORD014989,CUST01980,2025-09-11,Home & Kitchen,748.8,1074.04,2,Bengaluru,1497.6,2148.08,650.48,30.28
ORD008668,CUST01124,2025-09-11,Sports,1590.34,2036.08,1,Hyderabad,1590.34,2036.08,445.74,21.89
ORD011837,CUST01550,2025-09-11,Home & Kitchen,1038.24,1457.85,2,Pune,2076.48,2915.7,839.22,28.78
ORD011770,CUST01540,2025-09-11,Electronics,14895.18,17667.82,1,Delhi,14895.18,17667.82,2772.64,15.69
ORD007459,CUST00986,2025-09-11,Groceries,730.92,786.39,1,Lucknow,730.92,786.39,55.47,7.05
ORD014442,CUST01900,2025-09-11,Home & Kitchen,1984.18,2657.83,2,Ahmedabad,3968.36,5315.66,1347.3,25.35
ORD007402,CUST00972,2025-09-11,Home & Kitchen,3154.26,4121.1,2,Mumbai,6308.52,8242.2,1933.68,23.46
ORD009728,CUST01269,2025-09-11,Sports,820.28,1026.52,1,Pune,820.28,1026.52,206.24,20.09
ORD008782,CUST01141,2025-09-11,Groceries,379.36,431.67,1,Bengaluru,379.36,431.67,52.31,12.12
ORD001668,CUST00229,2025-09-11,Groceries,343.05,377.83,1,Mumbai,343.05,377.83,34.78,9.21
ORD000033,CUST00004,2025-09-11,Apparel,296.23,479.64,1,Mumbai,296.23,479.64,183.41,38.24
ORD006199,CUST00807,2025-09-11,Beauty,912.12,1491.7,2,Kolkata,1824.24,2983.4,1159.16,38.85
ORD002357,CUST00306,2025-09-11,Apparel,1113.18,1660.36,2,Bengaluru,2226.36,3320.72,1094.36,32.96
ORD011643,CUST01519,2025-09-11,Home & Kitchen,684.6,880.65,1,Delhi,684.6,880.65,196.05,22.26
ORD006226,CUST00808,2025-09-11,Electronics,6097.76,7023.85,2,Mumbai,12195.52,14047.7,1852.18,13.18
ORD015063,CUST01991,2025-09-11,Electronics,1213.73,1337.55,2,Delhi,2427.46,2675.1,247.64,9.26
ORD006676,CUST00866,2025-09-11,Apparel,215.77,375.89,2,Pune,431.54,751.78,320.24,42.6
ORD013984,CUST01840,2025-09-11,Apparel,1453.36,2179.31,1,Chennai,1453.36,2179.31,725.95,33.31
ORD012709,CUST01665,2025-09-11,Sports,1113.34,1556.26,4,Pune,4453.36,6225.04,1771.68,28.46
ORD012968,CUST01688,2025-09-11,Beauty,446.37,720.51,1,Bengaluru,446.37,720.51,274.14,38.05
ORD010006,CUST01312,2025-09-11,Apparel,1110.98,1972.69,1,Chennai,1110.98,1972.69,861.71,43.68
ORD005701,CUST00743,2025-09-11,Electronics,23120.49,27706.58,1,Mumbai,23120.49,27706.58,4586.09,16.55
ORD010310,CUST01349,2025-09-11,Beauty,1028.43,1668.21,1,Bengaluru,1028.43,1668.21,639.78,38.35
ORD002990,CUST00392,2025-09-11,Electronics,10645.43,12042.93,1,Mumbai,10645.43,12042.93,1397.5,11.6
ORD009338,CUST01210,2025-09-11,Groceries,665.17,731.54,1,Pune,665.17,731.54,66.37,9.07
ORD010585,CUST01380,2025-09-11,Electronics,2838.85,3392.7,1,Chennai,2838.85,3392.7,553.85,16.32
ORD003576,CUST00454,2025-09-11,Groceries,357.36,410.82,2,Bengaluru,714.72,821.64,106.92,13.01
ORD004048,CUST00507,2025-09-11,Electronics,18938.18,22833.82,1,Ahmedabad,18938.18,22833.82,3895.64,17.06
ORD004875,CUST00619,2025-09-11,Apparel,1203.48,1786.92,1,Ahmedabad,1203.48,1786.92,583.44,32.65
ORD009926,CUST01306,2025-09-11,Sports,1840.96,2564.23,1,Bengaluru,1840.96,2564.23,723.27,28.21
ORD002239,CUST00292,2025-09-11,Apparel,756.97,1236.05,1,Mumbai,756.97,1236.05,479.08,38.76
ORD006410,CUST00826,2025-09-11,Home & Kitchen,2791.5,3685.91,1,Ahmedabad,2791.5,3685.91,894.41,24.27
ORD003224,CUST00413,2025-09-11,Apparel,1277.29,2189.06,2,Hyderabad,2554.58,4378.12,1823.54,41.65
ORD012500,CUST01640,2025-09-11,Electronics,17066.39,18824.01,1,Mumbai,17066.39,18824.01,1757.62,9.34
ORD014487,CUST01907,2025-09-11,Beauty,1142.39,1910.26,1,Hyderabad,1142.39,1910.26,767.87,40.2
ORD007188,CUST00940,2025-09-12,Groceries,361.57,414.29,3,Delhi,1084.71,1242.87,158.16,12.73
ORD014825,CUST01956,2025-09-12,Home & Kitchen,3359.92,4829.32,2,Ahmedabad,6719.84,9658.64,2938.8,30.43
ORD002664,CUST00352,2025-09-12,Beauty,1034.1,1708.08,1,Jaipur,1034.1,1708.08,673.98,39.46
ORD002671,CUST00353,2025-09-12,Electronics,17735.73,21612.34,1,Pune,17735.73,21612.34,3876.61,17.94
ORD012928,CUST01686,2025-09-12,Groceries,760.0,832.17,1,Pune,760.0,832.17,72.17,8.67
ORD005239,CUST00679,2025-09-12,Electronics,3658.72,4085.6,1,Delhi,3658.72,4085.6,426.88,10.45
ORD009659,CUST01249,2025-09-12,Apparel,464.15,730.41,2,Jaipur,928.3,1460.82,532.52,36.45
ORD011478,CUST01499,2025-09-12,Apparel,1213.84,1947.52,1,Mumbai,1213.84,1947.52,733.68,37.67
ORD009699,CUST01262,2025-09-12,Electronics,20536.49,22491.56,1,Hyderabad,20536.49,22491.56,1955.07,8.69
ORD015042,CUST01987,2025-09-12,Home & Kitchen,3621.98,5001.76,1,Delhi,3621.98,5001.76,1379.78,27.59
ORD013090,CUST01714,2025-09-12,Apparel,912.17,1560.7,1,Pune,912.17,1560.7,648.53,41.55
ORD009323,CUST01207,2025-09-12,Home & Kitchen,2767.23,4063.27,2,Ahmedabad,5534.46,8126.54,2592.08,31.9
ORD006752,CUST00879,2025-09-12,Beauty,1075.1,1868.48,1,Pune,1075.1,1868.48,793.38,42.46
ORD006491,CUST00838,2025-09-12,Beauty,401.86,716.98,1,Delhi,401.86,716.98,315.12,43.95
ORD010023,CUST01313,2025-09-12,Home & Kitchen,821.47,1100.25,3,Chennai,2464.41,3300.75,836.34,25.34
ORD005793,CUST00753,2025-09-12,Groceries,537.18,585.56,1,Mumbai,537.18,585.56,48.38,8.26
ORD006866,CUST00903,2025-09-12,Groceries,77.18,84.51,1,Delhi,77.18,84.51,7.33,8.67
ORD001316,CUST00179,2025-09-12,Home & Kitchen,3406.4,4464.54,1,Chennai,3406.4,4464.54,1058.14,23.7
ORD000381,CUST00053,2025-09-12,Home & Kitchen,2836.03,3982.77,1,Mumbai,2836.03,3982.77,1146.74,28.79
ORD002079,CUST00272,2025-09-12,Electronics,15574.65,17926.29,1,Bengaluru,15574.65,17926.29,2351.64,13.12
ORD011807,CUST01546,2025-09-12,Apparel,1725.44,2682.21,1,Delhi,1725.44,2682.21,956.77,35.67
ORD012664,CUST01660,2025-09-12,Sports,587.64,751.59,4,Jaipur,2350.56,3006.36,655.8,21.81
ORD005855,CUST00766,2025-09-12,Groceries,661.09,762.95,1,Lucknow,661.09,762.95,101.86,13.35
ORD006555,CUST00848,2025-09-12,Electronics,11713.79,13225.66,2,Mumbai,23427.58,26451.32,3023.74,11.43
ORD008028,CUST01049,2025-09-12,Electronics,21281.55,25189.09,3,Bengaluru,63844.65,75567.27,11722.62,15.51
ORD010718,CUST01406,2025-09-12,Groceries,402.54,440.45,1,Ahmedabad,402.54,440.45,37.91,8.61
ORD004588,CUST00571,2025-09-12,Apparel,1409.61,2335.96,2,Bengaluru,2819.22,4671.92,1852.7,39.66
ORD004339,CUST00534,2025-09-12,Apparel,1855.33,2966.69,1,Delhi,1855.33,2966.69,1111.36,37.46
ORD003100,CUST00402,2025-09-12,Sports,690.49,910.13,1,Delhi,690.49,910.13,219.64,24.13
ORD010581,CUST01380,2025-09-12,Home & Kitchen,1606.08,2345.39,1,Chennai,1606.08,2345.39,739.31,31.52
ORD014702,CUST01936,2025-09-12,Groceries,517.46,559.38,1,Pune,517.46,559.38,41.92,7.49
ORD010145,CUST01329,2025-09-12,Home & Kitchen,274.55,358.81,1,Delhi,274.55,358.81,84.26,23.48
ORD004942,CUST00632,2025-09-12,Beauty,674.65,1105.95,1,Chennai,674.65,1105.95,431.3,39.0
ORD004292,CUST00531,2025-09-12,Electronics,22771.03,27063.44,1,Chennai,22771.03,27063.44,4292.41,15.86
ORD012627,CUST01656,2025-09-13,Beauty,519.7,957.22,1,Mumbai,519.7,957.22,437.52,45.71
ORD004293,CUST00531,2025-09-13,Beauty,276.31,504.63,1,Chennai,276.31,504.63,228.32,45.25
ORD004814,CUST00612,2025-09-13,Electronics,22030.69,26033.84,1,Delhi,22030.69,26033.84,4003.15,15.38
ORD002391,CUST00314,2025-09-13,Electronics,6063.6,7143.72,2,Chennai,12127.2,14287.44,2160.24,15.12
ORD000632,CUST00081,2025-09-13,Groceries,294.74,334.26,1,Delhi,294.74,334.26,39.52,11.82
ORD004209,CUST00523,2025-09-13,Home & Kitchen,2529.96,3637.7,2,Mumbai,5059.92,7275.4,2215.48,30.45
ORD008625,CUST01122,2025-09-13,Groceries,641.89,734.2,1,Mumbai,641.89,734.2,92.31,12.57
ORD007674,CUST01010,2025-09-13,Home & Kitchen,791.63,1085.18,2,Delhi,1583.26,2170.36,587.1,27.05
ORD009024,CUST01167,2025-09-13,Home & Kitchen,1420.35,1998.83,1,Jaipur,1420.35,1998.83,578.48,28.94
ORD012490,CUST01639,2025-09-13,Groceries,427.92,475.79,3,Mumbai,1283.76,1427.37,143.61,10.06
ORD007898,CUST01028,2025-09-13,Apparel,1851.55,2945.19,1,Chennai,1851.55,2945.19,1093.64,37.13
ORD014707,CUST01936,2025-09-13,Apparel,1528.82,2772.41,3,Pune,4586.46,8317.23,3730.77,44.86
ORD008502,CUST01105,2025-09-13,Electronics,15008.7,17968.5,1,Mumbai,15008.7,17968.5,2959.8,16.47
ORD008499,CUST01105,2025-09-13,Groceries,661.52,738.11,2,Mumbai,1323.04,1476.22,153.18,10.38
ORD004687,CUST00580,2025-09-13,Home & Kitchen,2580.29,3702.3,1,Chennai,2580.29,3702.3,1122.01,30.31
ORD008488,CUST01105,2025-09-13,Groceries,350.88,381.7,1,Mumbai,350.88,381.7,30.82,8.07
ORD005833,CUST00759,2025-09-13,Groceries,209.43,233.66,1,Chennai,209.43,233.66,24.23,10.37
ORD007825,CUST01024,2025-09-13,Apparel,403.93,675.2,1,Bengaluru,403.93,675.2,271.27,40.18
ORD006734,CUST00873,2025-09-13,Apparel,1646.01,2722.82,1,Jaipur,1646.01,2722.82,1076.81,39.55
ORD013264,CUST01736,2025-09-13,Beauty,739.38,1449.84,2,Hyderabad,1478.76,2899.68,1420.92,49.0
ORD004332,CUST00533,2025-09-13,Home & Kitchen,1924.89,2731.28,1,Mumbai,1924.89,2731.28,806.39,29.52
ORD005819,CUST00759,2025-09-13,Sports,2107.57,2880.84,2,Chennai,4215.14,5761.68,1546.54,26.84
ORD006981,CUST00918,2025-09-13,Apparel,1699.84,2614.99,1,Ahmedabad,1699.84,2614.99,915.15,35.0
ORD009561,CUST01239,2025-09-13,Apparel,1142.22,2001.99,1,Pune,1142.22,2001.99,859.77,42.95
ORD002045,CUST00271,2025-09-13,Electronics,24981.76,29227.1,1,Delhi,24981.76,29227.1,4245.34,14.53
ORD001418,CUST00192,2025-09-13,Groceries,785.34,875.57,1,Jaipur,785.34,875.57,90.23,10.31
ORD007483,CUST00990,2025-09-13,Sports,2627.25,3703.12,1,Ahmedabad,2627.25,3703.12,1075.87,29.05
ORD001850,CUST00248,2025-09-13,Beauty,852.04,1378.01,1,Ahmedabad,852.04,1378.01,525.97,38.17
ORD006350,CUST00818,2025-09-13,Electronics,23349.72,26023.13,1,Delhi,23349.72,26023.13,2673.41,10.27
ORD012896,CUST01682,2025-09-13,Sports,808.71,1079.17,1,Delhi,808.71,1079.17,270.46,25.06
ORD005373,CUST00701,2025-09-13,Home & Kitchen,3654.42,5037.1,1,Hyderabad,3654.42,5037.1,1382.68,27.45
ORD001033,CUST00135,2025-09-13,Home & Kitchen,1036.59,1363.77,3,Chennai,3109.77,4091.31,981.54,23.99
ORD003073,CUST00399,2025-09-13,Beauty,1164.56,1976.2,3,Chennai,3493.68,5928.6,2434.92,41.07
ORD004108,CUST00511,2025-09-13,Home & Kitchen,2804.31,3656.16,3,Delhi,8412.93,10968.48,2555.55,23.3
ORD004584,CUST00571,2025-09-13,Apparel,1176.83,2106.42,1,Bengaluru,1176.83,2106.42,929.59,44.13
ORD008726,CUST01137,2025-09-13,Electronics,1640.39,1798.16,3,Kolkata,4921.17,5394.48,473.31,8.77
ORD005830,CUST00759,2025-09-14,Electronics,23836.86,28976.26,1,Chennai,23836.86,28976.26,5139.4,17.74
ORD003479,CUST00446,2025-09-14,Home & Kitchen,3541.81,4680.39,1,Mumbai,3541.81,4680.39,1138.58,24.33
ORD002968,CUST00391,2025-09-14,Apparel,836.24,1269.12,2,Bengaluru,1672.48,2538.24,865.76,34.11
ORD006191,CUST00807,2025-09-14,Groceries,195.22,219.38,2,Kolkata,390.44,438.76,48.32,11.01
ORD011303,CUST01473,2025-09-14,Groceries,219.91,252.31,1,Pune,219.91,252.31,32.4,12.84
ORD006436,CUST00830,2025-09-14,Groceries,673.73,744.64,2,Delhi,1347.46,1489.28,141.82,9.52
ORD000738,CUST00097,2025-09-14,Apparel,1276.65,2062.69,4,Pune,5106.6,8250.76,3144.16,38.11
ORD010691,CUST01399,2025-09-14,Sports,3225.45,4566.84,1,Mumbai,3225.45,4566.84,1341.39,29.37
ORD009244,CUST01197,2025-09-14,Sports,2844.89,3992.08,2,Lucknow,5689.78,7984.16,2294.38,28.74
ORD004762,CUST00595,2025-09-14,Home & Kitchen,2815.25,3912.56,4,Delhi,11261.0,15650.24,4389.24,28.05
ORD014605,CUST01921,2025-09-14,Home & Kitchen,1718.69,2363.06,1,Lucknow,1718.69,2363.06,644.37,27.27
ORD007606,CUST01003,2025-09-14,Home & Kitchen,3154.5,4079.44,1,Mumbai,3154.5,4079.44,924.94,22.67
ORD014198,CUST01865,2025-09-14,Home & Kitchen,1509.18,1955.96,1,Delhi,1509.18,1955.96,446.78,22.84
ORD006221,CUST00808,2025-09-14,Apparel,715.09,1322.19,1,Mumbai,715.09,1322.19,607.1,45.92
ORD012872,CUST01676,2025-09-14,Groceries,475.65,515.25,1,Mumbai,475.65,515.25,39.6,7.69
ORD010554,CUST01376,2025-09-14,Electronics,16347.34,18960.03,1,Kolkata,16347.34,18960.03,2612.69,13.78
ORD011284,CUST01470,2025-09-14,Apparel,1745.23,3098.21,1,Mumbai,1745.23,3098.21,1352.98,43.67
ORD009480,CUST01229,2025-09-14,Apparel,1363.02,2363.48,3,Delhi,4089.06,7090.44,3001.38,42.33
ORD003448,CUST00444,2025-09-14,Sports,1422.77,1802.82,1,Ahmedabad,1422.77,1802.82,380.05,21.08
ORD004663,CUST00578,2025-09-14,Apparel,1476.6,2434.08,1,Pune,1476.6,2434.08,957.48,39.34
ORD012583,CUST01648,2025-09-14,Groceries,304.94,345.92,1,Bengaluru,304.94,345.92,40.98,11.85
ORD004534,CUST00567,2025-09-14,Electronics,19832.86,23365.54,1,Mumbai,19832.86,23365.54,3532.68,15.12
ORD012798,CUST01671,2025-09-14,Electronics,24639.92,27973.84,1,Mumbai,24639.92,27973.84,3333.92,11.92
ORD009444,CUST01224,2025-09-14,Apparel,218.54,399.75,2,Delhi,437.08,799.5,362.42,45.33
ORD002034,CUST00269,2025-09-14,Groceries,498.86,537.01,1,Mumbai,498.86,537.01,38.15,7.1
ORD000044,CUST00008,2025-09-14,Electronics,20664.33,23053.46,1,Kolkata,20664.33,23053.46,2389.13,10.36
ORD005971,CUST00782,2025-09-14,Sports,1817.46,2451.39,2,Ahmedabad,3634.92,4902.78,1267.86,25.86
ORD003370,CUST00438,2025-09-14,Electronics,11943.64,13626.26,1,Bengaluru,11943.64,13626.26,1682.62,12.35
ORD005696,CUST00743,2025-09-14,Groceries,348.33,391.29,2,Mumbai,696.66,782.58,85.92,10.98
ORD009375,CUST01214,2025-09-15,Sports,1923.98,2579.11,1,Chennai,1923.98,2579.11,655.13,25.4
ORD000995,CUST00128,2025-09-15,Apparel,1858.09,2832.64,1,Mumbai,1858.09,2832.64,974.55,34.4
ORD014780,CUST01950,2025-09-15,Apparel,1483.49,2575.66,1,Mumbai,1483.49,2575.66,1092.17,42.4
ORD014494,CUST01908,2025-09-15,Sports,1083.0,1420.38,1,Mumbai,1083.0,1420.38,337.38,23.75
ORD004846,CUST00615,2025-09-15,Groceries,731.98,822.73,1,Bengaluru,731.98,822.73,90.75,11.03
ORD012415,CUST01630,2025-09-15,Apparel,350.68,566.86,1,Pune,350.68,566.86,216.18,38.14
ORD009407,CUST01221,2025-09-15,Home & Kitchen,2691.85,3633.9,1,Hyderabad,2691.85,3633.9,942.05,25.92
ORD001998,CUST00265,2025-09-15,Beauty,728.42,1364.63,1,Pune,728.42,1364.63,636.21,46.62
ORD013701,CUST01793,2025-09-15,Sports,677.82,873.35,2,Pune,1355.64,1746.7,391.06,22.39
ORD006802,CUST00892,2025-09-15,Apparel,416.64,641.88,1,Chennai,416.64,641.88,225.24,35.09
ORD006471,CUST00837,2025-09-15,Home & Kitchen,1865.35,2428.8,1,Lucknow,1865.35,2428.8,563.45,23.2
ORD014260,CUST01871,2025-09-15,Groceries,583.86,668.2,1,Bengaluru,583.86,668.2,84.34,12.62
ORD002189,CUST00281,2025-09-15,Beauty,385.15,729.87,1,Mumbai,385.15,729.87,344.72,47.23
ORD008075,CUST01053,2025-09-15,Beauty,998.33,1820.8,1,Mumbai,998.33,1820.8,822.47,45.17
ORD010307,CUST01349,2025-09-15,Groceries,97.04,104.35,1,Bengaluru,97.04,104.35,7.31,7.01
ORD002825,CUST00377,2025-09-15,Home & Kitchen,3354.11,4533.88,2,Mumbai,6708.22,9067.76,2359.54,26.02
ORD012950,CUST01687,2025-09-15,Home & Kitchen,1134.04,1495.34,2,Jaipur,2268.08,2990.68,722.6,24.16
ORD011600,CUST01513,2025-09-15,Electronics,19199.62,22736.18,1,Lucknow,19199.62,22736.18,3536.56,15.55
ORD000921,CUST00121,2025-09-15,Groceries,293.19,318.29,1,Ahmedabad,293.19,318.29,25.1,7.89
ORD009470,CUST01229,2025-09-15,Groceries,174.56,196.05,2,Delhi,349.12,392.1,42.98,10.96
ORD001046,CUST00138,2025-09-15,Groceries,334.58,383.28,1,Kolkata,334.58,383.28,48.7,12.71
ORD008896,CUST01152,2025-09-15,Groceries,409.28,448.52,1,Mumbai,409.28,448.52,39.24,8.75
ORD007875,CUST01027,2025-09-15,Apparel,529.09,911.32,2,Lucknow,1058.18,1822.64,764.46,41.94
ORD000507,CUST00068,2025-09-15,Home & Kitchen,2638.53,3487.49,1,Mumbai,2638.53,3487.49,848.96,24.34
ORD002415,CUST00315,2025-09-15,Home & Kitchen,1128.1,1656.33,1,Lucknow,1128.1,1656.33,528.23,31.89
ORD005800,CUST00756,2025-09-15,Beauty,1104.07,2065.94,2,Mumbai,2208.14,4131.88,1923.74,46.56
ORD013876,CUST01828,2025-09-15,Groceries,344.91,374.02,2,Hyderabad,689.82,748.04,58.22,7.78
ORD002149,CUST00278,2025-09-16,Beauty,816.56,1374.64,1,Hyderabad,816.56,1374.64,558.08,40.6
ORD004819,CUST00613,2025-09-16,Electronics,6311.54,7542.96,1,Mumbai,6311.54,7542.96,1231.42,16.33
ORD009370,CUST01213,2025-09-16,Apparel,600.05,1046.24,2,Mumbai,1200.1,2092.48,892.38,42.65
ORD006998,CUST00918,2025-09-16,Apparel,1546.2,2616.0,2,Ahmedabad,3092.4,5232.0,2139.6,40.89
ORD007961,CUST01041,2025-09-16,Home & Kitchen,3897.68,5054.13,1,Mumbai,3897.68,5054.13,1156.45,22.88
ORD014163,CUST01859,2025-09-16,Apparel,812.07,1264.7,2,Bengaluru,1624.14,2529.4,905.26,35.79
ORD014704,CUST01936,2025-09-16,Home & Kitchen,1754.92,2292.0,1,Pune,1754.92,2292.0,537.08,23.43
ORD009835,CUST01288,2025-09-16,Home & Kitchen,1881.05,2638.64,1,Ahmedabad,1881.05,2638.64,757.59,28.71
ORD007063,CUST00923,2025-09-16,Beauty,1095.28,2167.43,2,Ahmedabad,2190.56,4334.86,2144.3,49.47
ORD012493,CUST01640,2025-09-16,Apparel,1048.77,1838.69,1,Mumbai,1048.77,1838.69,789.92,42.96
ORD001814,CUST00246,2025-09-16,Sports,2592.35,3651.61,1,Hyderabad,2592.35,3651.61,1059.26,29.01
ORD007120,CUST00932,2025-09-16,Apparel,1960.57,3600.28,1,Chennai,1960.57,3600.28,1639.71,45.54
ORD007657,CUST01008,2025-09-16,Groceries,545.46,619.36,1,Delhi,545.46,619.36,73.9,11.93
ORD010061,CUST01316,2025-09-16,Home & Kitchen,3532.04,4567.44,1,Chennai,3532.04,4567.44,1035.4,22.67
ORD004205,CUST00523,2025-09-16,Apparel,632.25,937.24,1,Mumbai,632.25,937.24,304.99,32.54
ORD010875,CUST01426,2025-09-16,Electronics,3969.11,4687.53,3,Pune,11907.33,14062.59,2155.26,15.33
ORD007696,CUST01012,2025-09-16,Sports,2245.18,2952.42,1,Mumbai,2245.18,2952.42,707.24,23.95
ORD002327,CUST00304,2025-09-16,Beauty,885.34,1652.78,1,Mumbai,885.34,1652.78,767.44,46.43
ORD008969,CUST01161,2025-09-16,Apparel,1895.4,2990.96,1,Bengaluru,1895.4,2990.96,1095.56,36.63
ORD008975,CUST01161,2025-09-16,Electronics,5474.53,6612.04,1,Bengaluru,5474.53,6612.04,1137.51,17.2
ORD005987,CUST00786,2025-09-16,Groceries,113.29,126.98,2,Mumbai,226.58,253.96,27.38,10.78
ORD013454,CUST01762,2025-09-16,Home & Kitchen,538.67,698.44,1,Kolkata,538.67,698.44,159.77,22.88
ORD009661,CUST01249,2025-09-16,Apparel,1376.78,2203.45,1,Jaipur,1376.78,2203.45,826.67,37.52
ORD004995,CUST00646,2025-09-16,Home & Kitchen,2971.65,4089.69,2,Bengaluru,5943.3,8179.38,2236.08,27.34
ORD006354,CUST00818,2025-09-16,Apparel,1804.02,2931.49,1,Delhi,1804.02,2931.49,1127.47,38.46
ORD001621,CUST00222,2025-09-16,Apparel,710.49,1207.51,2,Pune,1420.98,2415.02,994.04,41.16
ORD006679,CUST00866,2025-09-16,Sports,3003.34,4246.55,1,Pune,3003.34,4246.55,1243.21,29.28
ORD002295,CUST00297,2025-09-16,Electronics,15983.91,17396.6,2,Mumbai,31967.82,34793.2,2825.38,8.12
ORD011330,CUST01476,2025-09-16,Groceries,628.37,670.74,1,Ahmedabad,628.37,670.74,42.37,6.32
ORD009192,CUST01187,2025-09-16,Groceries,540.6,585.14,2,Bengaluru,1081.2,1170.28,89.08,7.61
ORD009198,CUST01189,2025-09-16,Groceries,698.78,784.37,1,Ahmedabad,698.78,784.37,85.59,10.91
ORD011326,CUST01476,2025-09-16,Apparel,1602.59,2385.41,1,Ahmedabad,1602.59,2385.41,782.82,32.82
ORD002847,CUST00379,2025-09-16,Sports,3463.35,4917.32,1,Bengaluru,3463.35,4917.32,1453.97,29.57
ORD002236,CUST00290,2025-09-16,Beauty,744.53,1460.96,1,Mumbai,744.53,1460.96,716.43,49.04
ORD005535,CUST00721,2025-09-16,Apparel,1910.32,3170.9,1,Jaipur,1910.32,3170.9,1260.58,39.75
ORD013778,CUST01813,2025-09-16,Groceries,736.86,801.95,1,Mumbai,736.86,801.95,65.09,8.12
ORD013656,CUST01786,2025-09-16,Home & Kitchen,737.76,1025.75,1,Delhi,737.76,1025.75,287.99,28.08
ORD010922,CUST01430,2025-09-17,Beauty,497.46,893.12,1,Pune,497.46,893.12,395.66,44.3
ORD006721,CUST00871,2025-09-17,Groceries,403.05,447.25,1,Jaipur,403.05,447.25,44.2,9.88
ORD014719,CUST01938,2025-09-17,Electronics,2430.77,2836.63,2,Mumbai,4861.54,5673.26,811.72,14.31
ORD000462,CUST00063,2025-09-17,Sports,2965.54,4228.73,1,Ahmedabad,2965.54,4228.73,1263.19,29.87
ORD000621,CUST00077,2025-09-17,Electronics,4863.26,5538.73,1,Mumbai,4863.26,5538.73,675.47,12.2
ORD011942,CUST01559,2025-09-17,Beauty,376.31,675.62,1,Delhi,376.31,675.62,299.31,44.3
ORD015068,CUST01991,2025-09-17,Beauty,821.14,1339.13,1,Delhi,821.14,1339.13,517.99,38.68
ORD014913,CUST01970,2025-09-17,Home & Kitchen,2363.84,3228.54,1,Bengaluru,2363.84,3228.54,864.7,26.78
ORD003893,CUST00489,2025-09-17,Apparel,1668.66,2773.83,4,Pune,6674.64,11095.32,4420.68,39.84
ORD006392,CUST00825,2025-09-17,Sports,2298.03,3254.05,1,Bengaluru,2298.03,3254.05,956.02,29.38
ORD010668,CUST01396,2025-09-17,Apparel,1976.14,3393.26,2,Lucknow,3952.28,6786.52,2834.24,41.76
ORD008063,CUST01052,2025-09-17,Electronics,4345.4,5265.68,2,Hyderabad,8690.8,10531.36,1840.56,17.48
ORD009861,CUST01295,2025-09-17,Groceries,103.93,116.02,1,Lucknow,103.93,116.02,12.09,10.42
ORD010725,CUST01407,2025-09-17,Home & Kitchen,1404.83,2004.87,1,Ahmedabad,1404.83,2004.87,600.04,29.93
ORD013494,CUST01770,2025-09-17,Groceries,166.4,192.72,1,Delhi,166.4,192.72,26.32,13.66
ORD009120,CUST01181,2025-09-17,Groceries,698.21,799.6,2,Delhi,1396.42,1599.2,202.78,12.68
ORD011258,CUST01469,2025-09-17,Sports,1635.28,2160.76,1,Ahmedabad,1635.28,2160.76,525.48,24.32
ORD002345,CUST00305,2025-09-17,Electronics,7616.27,8829.87,1,Jaipur,7616.27,8829.87,1213.6,13.74
ORD013413,CUST01757,2025-09-17,Beauty,889.18,1683.05,1,Mumbai,889.18,1683.05,793.87,47.17
ORD014544,CUST01915,2025-09-17,Groceries,582.68,667.73,1,Lucknow,582.68,667.73,85.05,12.74
ORD001007,CUST00130,2025-09-17,Groceries,473.76,518.53,1,Bengaluru,473.76,518.53,44.77,8.63
ORD007584,CUST01000,2025-09-17,Sports,1841.79,2334.98,4,Jaipur,7367.16,9339.92,1972.76,21.12
ORD003632,CUST00464,2025-09-17,Beauty,706.56,1266.27,1,Pune,706.56,1266.27,559.71,44.2
ORD012004,CUST01564,2025-09-17,Sports,2820.21,3925.76,4,Bengaluru,11280.84,15703.04,4422.2,28.16
ORD010653,CUST01389,2025-09-17,Beauty,187.71,360.82,1,Delhi,187.71,360.82,173.11,47.98
ORD011083,CUST01449,2025-09-18,Groceries,704.83,788.49,1,Pune,704.83,788.49,83.66,10.61
